Booking_ID,User_Type,Location_Zone,Slot_Type,Start_Time,Duration_Hours,Base_Price_Per_Hour,Dynamic_Price_Per_Hour,Occupancy_Status,Payment_Mode,User_Rating,Event_Tag,Anomaly
B1977,Regular,IT_Hub,Valet_Service,06:45,1,80.78,80.78,Available,UPI,,Normal_Day,No
B1978,Event_Goer,Commercial,Commercial_Space,16:00,4,81.49,114.09,Available,UPI,,Sport_Event,Yes
B1979,Regular,Commercial,Driveway,15:30,10,82.24,82.24,Available,UPI,,Normal_Day,No
B1980,Event_Goer,IT_Hub,Driveway,21:15,10,56.27,73.15,Available,Wallet,,Weekend,No
B1981,Regular,Airport_Proximity,Apartment_Lot,16:30,1,67.11,67.11,Occupied,UPI,5.0,Normal_Day,No
B1982,Office_Commuter,Commercial,Driveway,12:30,8,67.97,67.97,Occupied,Wallet,4.8,Strike/Bandh,Yes
B1983,Regular,IT_Hub,Driveway,17:15,2,41.75,58.45,Occupied,Wallet,4.1,Sport_Event,No
B1984,Regular,Residential,Commercial_Space,18:15,6,35.12,45.66,Available,UPI,,Weekend,No
B1985,Office_Commuter,Commercial,Apartment_Lot,18:45,2,54.49,54.49,Occupied,Card,5.0,Normal_Day,No
B1986,Office_Commuter,Residential,Apartment_Lot,14:15,3,36.71,36.71,Occupied,UPI,3.4,Normal_Day,No
B1987,Regular,IT_Hub,Apartment_Lot,08:00,6,44.51,44.51,Occupied,Wallet,4.8,Normal_Day,No
B1988,Office_Commuter,Airport_Proximity,Commercial_Space,06:15,2,65.29,84.88,Occupied,UPI,4.8,Weekend,No
B1989,Event_Goer,Commercial,Valet_Service,20:30,2,121.21,121.21,Available,Wallet,,Normal_Day,No
B1990,Office_Commuter,IT_Hub,Driveway,14:30,8,36.86,36.86,Available,Card,,Strike/Bandh,No
B1991,Office_Commuter,Commercial,Apartment_Lot,13:45,1,67.4,87.62,Occupied,Wallet,4.0,Weekend,No
B1992,Regular,Residential,Driveway,22:15,2,42.74,42.74,Occupied,Card,4.1,Normal_Day,No
B1993,Office_Commuter,Residential,Driveway,09:45,3,52.84,52.84,Occupied,Wallet,4.1,Normal_Day,No
B1994,Regular,Commercial,Commercial_Space,14:15,6,79.21,79.21,Available,UPI,,Normal_Day,No
B1995,Regular,Event_Venue,Apartment_Lot,07:15,2,35.2,35.2,Occupied,UPI,3.7,Normal_Day,No
B1996,Tourist,IT_Hub,Commercial_Space,07:45,2,32.48,42.22,Occupied,Card,4.5,Weekend,No
B1997,Office_Commuter,IT_Hub,Valet_Service,15:15,2,95.37,95.37,Occupied,UPI,3.8,Normal_Day,No
B1998,Regular,Residential,Driveway,13:15,4,60.09,90.14,Occupied,UPI,3.9,Festival,No
B1999,Office_Commuter,Commercial,Apartment_Lot,21:45,4,59.56,77.43,Occupied,UPI,3.2,Weekend,No
B2000,Event_Goer,Residential,Commercial_Space,17:15,3,44.37,57.68,Occupied,UPI,4.5,Weekend,No
B2001,Regular,Event_Venue,Commercial_Space,09:30,1,52.96,52.96,Occupied,Wallet,4.4,Normal_Day,No
B2002,Office_Commuter,Event_Venue,Driveway,22:30,4,33.26,33.26,Occupied,Card,3.4,Normal_Day,No
B2003,Office_Commuter,Event_Venue,Valet_Service,09:30,1,91.12,136.68,Available,UPI,,Festival,Yes
B2004,Tourist,IT_Hub,Driveway,11:45,10,41.28,41.28,Occupied,UPI,4.1,Normal_Day,No
B2005,Regular,Residential,Apartment_Lot,22:45,2,34.09,34.09,Occupied,Wallet,4.0,Normal_Day,No
B2006,Regular,Commercial,Apartment_Lot,12:45,3,68.4,68.4,Occupied,Card,3.9,Normal_Day,No
B2007,Office_Commuter,Event_Venue,Apartment_Lot,19:30,2,37.57,37.57,Available,Card,,Normal_Day,No
B2008,Office_Commuter,IT_Hub,Driveway,06:45,10,65.84,65.84,Occupied,UPI,4.8,Normal_Day,No
B2009,Office_Commuter,Residential,Commercial_Space,10:30,4,26.7,26.7,Occupied,UPI,3.4,Normal_Day,No
B2010,Tourist,Residential,Apartment_Lot,15:15,8,27.52,38.53,Occupied,Card,3.0,Sport_Event,No
B2011,Regular,IT_Hub,Commercial_Space,14:00,3,28.26,42.39,Occupied,UPI,4.8,Festival,No
B2012,Office_Commuter,Commercial,Driveway,13:45,8,71.02,106.53,Occupied,UPI,4.0,Festival,No
B2013,Event_Goer,IT_Hub,Driveway,10:15,2,43.06,60.28,Occupied,Wallet,4.5,Sport_Event,No
B2014,Regular,Event_Venue,Commercial_Space,13:00,8,42.34,42.34,Available,UPI,,Normal_Day,No
B2015,Event_Goer,Commercial,Apartment_Lot,15:00,8,81.65,81.65,Occupied,UPI,3.0,Normal_Day,No
B2016,Regular,IT_Hub,Driveway,21:00,2,34.5,34.5,Available,Card,,Normal_Day,No
B2017,Event_Goer,Residential,Driveway,14:30,2,34.9,34.9,Available,UPI,,Normal_Day,No
B2018,Regular,Residential,Commercial_Space,15:15,10,42.14,63.21,Available,UPI,,Festival,Yes
B2019,Tourist,Commercial,Driveway,08:00,2,68.28,68.28,Occupied,Wallet,3.7,Normal_Day,No
B2020,Tourist,Residential,Apartment_Lot,12:30,4,32.83,45.96,Occupied,UPI,4.9,Sport_Event,No
B2021,Regular,Residential,Valet_Service,15:30,8,67.44,67.44,Occupied,UPI,5.0,Normal_Day,No
B2022,Event_Goer,Residential,Apartment_Lot,16:15,2,46.5,46.5,Occupied,UPI,3.3,Normal_Day,No
B2023,Office_Commuter,Residential,Apartment_Lot,13:30,1,33.18,49.77,Occupied,UPI,3.5,Festival,No
B2024,Tourist,Commercial,Commercial_Space,21:00,6,63.85,63.85,Available,Card,,Normal_Day,No
B2025,Tourist,Residential,Driveway,22:00,1,39.98,55.97,Occupied,Card,4.0,Sport_Event,No
B2026,Office_Commuter,Residential,Commercial_Space,21:15,4,35.44,35.44,Occupied,UPI,4.0,Normal_Day,No
B2027,Regular,Commercial,Apartment_Lot,19:00,1,74.16,96.41,Occupied,Wallet,3.7,Weekend,No
B2028,Office_Commuter,Residential,Driveway,06:15,3,52.24,52.24,Occupied,Wallet,3.1,Normal_Day,No
B2029,Office_Commuter,Airport_Proximity,Driveway,17:30,2,62.98,81.87,Occupied,Wallet,4.5,Weekend,No
B2030,Regular,IT_Hub,Commercial_Space,16:45,8,30.46,30.46,Occupied,UPI,4.9,Normal_Day,No
B2031,Regular,IT_Hub,Apartment_Lot,09:00,8,46.41,69.61,Occupied,UPI,3.2,Festival,No
B2032,Regular,Residential,Apartment_Lot,19:00,3,43.05,43.05,Available,UPI,,Normal_Day,No
B2033,Office_Commuter,Residential,Driveway,21:30,4,47.89,62.26,Available,Wallet,,Weekend,No
B2034,Regular,IT_Hub,Driveway,10:45,2,42.51,42.51,Occupied,UPI,3.9,Normal_Day,No
B2035,Regular,IT_Hub,Apartment_Lot,18:45,3,36.24,36.24,Occupied,Wallet,4.2,Normal_Day,No
B2036,Regular,IT_Hub,Driveway,18:45,3,57.47,57.47,Occupied,UPI,4.5,Normal_Day,No
B2037,Event_Goer,Residential,Commercial_Space,18:15,4,20.0,30.0,Occupied,UPI,3.6,Festival,No
B2038,Regular,Residential,Valet_Service,20:00,3,79.74,79.74,Occupied,Wallet,4.9,Normal_Day,No
B2039,Regular,Residential,Apartment_Lot,13:00,8,54.66,81.99,Occupied,UPI,4.0,Festival,No
B2040,Event_Goer,Residential,Commercial_Space,17:45,6,45.46,45.46,Occupied,Card,4.7,Normal_Day,No
B2041,Regular,Residential,Commercial_Space,12:15,8,35.34,35.34,Occupied,UPI,4.2,Normal_Day,No
B2042,Tourist,Commercial,Driveway,22:15,4,75.09,75.09,Occupied,Card,4.7,Normal_Day,No
B2043,Regular,IT_Hub,Apartment_Lot,09:15,2,33.84,33.84,Occupied,UPI,4.8,Normal_Day,No
B2044,Regular,Residential,Apartment_Lot,15:15,2,51.96,51.96,Available,Wallet,,Normal_Day,No
B2045,Regular,Event_Venue,Apartment_Lot,14:00,8,48.39,48.39,Occupied,UPI,3.1,Normal_Day,No
B2046,Regular,IT_Hub,Apartment_Lot,10:30,4,39.33,58.99,Occupied,Card,4.4,Festival,No
B2047,Regular,Event_Venue,Apartment_Lot,22:15,3,51.94,51.94,Occupied,UPI,4.7,Normal_Day,No
B2048,Tourist,Airport_Proximity,Driveway,20:30,8,72.24,101.14,Occupied,Card,4.4,Sport_Event,No
B2049,Regular,IT_Hub,Apartment_Lot,07:45,1,45.56,45.56,Available,UPI,,Normal_Day,No
B2050,Regular,Residential,Apartment_Lot,17:45,6,41.4,41.4,Available,Wallet,,Normal_Day,No
B2051,Event_Goer,IT_Hub,Valet_Service,14:15,3,85.74,85.74,Occupied,Wallet,3.3,Normal_Day,No
B2052,Office_Commuter,IT_Hub,Apartment_Lot,10:15,1,28.4,28.4,Occupied,UPI,3.2,Normal_Day,No
B2053,Regular,Residential,Commercial_Space,20:00,4,61.87,61.87,Occupied,UPI,3.4,Normal_Day,No
B2054,Event_Goer,Commercial,Valet_Service,07:15,3,126.44,126.44,Occupied,UPI,3.9,Normal_Day,No
B2055,Event_Goer,Commercial,Apartment_Lot,13:30,3,73.23,73.23,Occupied,Card,4.6,Normal_Day,No
B2056,Regular,Commercial,Apartment_Lot,19:45,1,72.46,72.46,Occupied,Wallet,3.0,Normal_Day,No
B2057,Office_Commuter,Commercial,Apartment_Lot,06:45,10,69.23,69.23,Occupied,Wallet,3.8,Normal_Day,No
B2058,Office_Commuter,IT_Hub,Driveway,20:45,2,47.76,47.76,Occupied,Card,4.6,Normal_Day,No
B2059,Regular,Commercial,Apartment_Lot,11:30,2,75.14,75.14,Available,Wallet,,Normal_Day,No
B2060,Office_Commuter,IT_Hub,Valet_Service,22:15,6,58.85,88.28,Available,UPI,,Festival,Yes
B2061,Event_Goer,Commercial,Apartment_Lot,21:45,2,65.76,92.06,Occupied,Wallet,4.3,Sport_Event,No
B2062,Regular,Commercial,Commercial_Space,15:45,2,55.66,55.66,Occupied,UPI,4.2,Normal_Day,No
B2063,Regular,Commercial,Apartment_Lot,15:45,2,74.2,74.2,Occupied,UPI,3.7,Normal_Day,No
B2064,Regular,Event_Venue,Apartment_Lot,13:45,10,42.65,42.65,Occupied,Wallet,3.3,Normal_Day,No
B2065,Regular,Event_Venue,Driveway,11:30,6,33.51,33.51,Occupied,Card,3.5,Normal_Day,No
B2066,Regular,Event_Venue,Commercial_Space,19:00,8,32.93,32.93,Occupied,UPI,4.4,Normal_Day,No
B2067,Tourist,Residential,Commercial_Space,22:00,1,47.2,47.2,Available,UPI,,Normal_Day,No
B2068,Regular,Residential,Apartment_Lot,13:30,3,42.96,42.96,Occupied,Wallet,4.2,Normal_Day,No
B2069,Regular,Event_Venue,Driveway,20:00,3,41.35,62.03,Occupied,UPI,3.5,Festival,No
B2070,Office_Commuter,Residential,Apartment_Lot,18:00,2,38.99,38.99,Occupied,Card,5.0,Normal_Day,No
B2071,Event_Goer,Residential,Valet_Service,06:00,2,83.08,124.62,Occupied,UPI,3.6,Festival,No
B2072,Event_Goer,Commercial,Commercial_Space,17:30,2,78.63,78.63,Available,Wallet,,Normal_Day,No
B2073,Tourist,Residential,Commercial_Space,08:30,2,43.09,56.02,Occupied,UPI,4.4,Weekend,No
B2074,Office_Commuter,Event_Venue,Driveway,12:45,2,57.63,74.92,Occupied,UPI,4.5,Weekend,No
B2075,Regular,Residential,Apartment_Lot,22:30,4,34.92,34.92,Occupied,UPI,4.1,Normal_Day,No
B2076,Regular,Residential,Driveway,15:00,1,36.34,36.34,Occupied,UPI,4.9,Normal_Day,No
B2077,Office_Commuter,IT_Hub,Apartment_Lot,20:30,2,41.77,58.48,Occupied,UPI,3.5,Sport_Event,No
B2078,Regular,IT_Hub,Driveway,08:00,6,32.49,42.24,Occupied,UPI,4.7,Weekend,No
B2079,Regular,Commercial,Driveway,21:45,6,75.14,75.14,Occupied,UPI,4.7,Normal_Day,No
B2080,Event_Goer,IT_Hub,Driveway,09:45,3,43.14,60.4,Occupied,UPI,3.7,Sport_Event,No
B2081,Regular,Residential,Commercial_Space,08:30,1,35.86,46.62,Occupied,UPI,3.4,Weekend,No
B2082,Event_Goer,Residential,Apartment_Lot,17:45,3,37.75,37.75,Occupied,UPI,4.5,Normal_Day,No
B2083,Event_Goer,IT_Hub,Driveway,09:00,6,56.67,56.67,Occupied,UPI,3.3,Strike/Bandh,Yes
B2084,Tourist,Event_Venue,Commercial_Space,20:15,4,44.99,44.99,Occupied,Card,3.8,Normal_Day,No
B2085,Office_Commuter,Event_Venue,Driveway,14:30,6,20.58,20.58,Available,UPI,,Normal_Day,No
B2086,Office_Commuter,IT_Hub,Driveway,12:00,2,41.89,54.46,Occupied,Card,4.1,Weekend,No
B2087,Office_Commuter,Commercial,Driveway,09:30,1,86.08,86.08,Occupied,Wallet,5.0,Normal_Day,No
B2088,Regular,IT_Hub,Apartment_Lot,20:30,8,42.17,42.17,Occupied,UPI,3.9,Normal_Day,No
B2089,Regular,IT_Hub,Commercial_Space,08:30,8,42.96,42.96,Occupied,UPI,3.8,Normal_Day,No
B2090,Office_Commuter,Residential,Apartment_Lot,19:45,8,36.36,36.36,Occupied,UPI,4.3,Normal_Day,No
B2091,Regular,Residential,Apartment_Lot,21:15,8,45.12,45.12,Occupied,Card,3.9,Normal_Day,No
B2092,Tourist,Residential,Apartment_Lot,12:45,2,43.66,43.66,Occupied,UPI,3.3,Normal_Day,No
B2093,Regular,Commercial,Apartment_Lot,18:45,3,81.63,114.28,Occupied,UPI,4.6,Sport_Event,No
B2094,Event_Goer,Commercial,Driveway,06:15,2,73.41,73.41,Occupied,Wallet,4.8,Normal_Day,No
B2095,Regular,Commercial,Driveway,16:30,3,77.44,116.16,Occupied,Wallet,4.3,Festival,No
B2096,Regular,Residential,Commercial_Space,22:15,4,41.19,53.55,Occupied,Wallet,4.1,Weekend,No
B2097,Tourist,Airport_Proximity,Driveway,13:00,1,62.71,62.71,Available,Card,,Normal_Day,No
B2098,Event_Goer,Event_Venue,Commercial_Space,09:30,6,20.0,20.0,Occupied,Card,4.1,Normal_Day,No
B2099,Office_Commuter,Residential,Commercial_Space,18:45,4,29.37,38.18,Occupied,Card,4.6,Weekend,No
B2100,Regular,IT_Hub,Apartment_Lot,11:45,1,50.34,50.34,Available,Wallet,,Normal_Day,No
B2101,Event_Goer,IT_Hub,Driveway,08:15,2,22.78,29.61,Available,Wallet,,Weekend,No
B2102,Office_Commuter,Residential,Driveway,12:30,4,53.98,53.98,Occupied,Wallet,4.4,Normal_Day,No
B2103,Regular,IT_Hub,Driveway,22:00,8,51.91,67.48,Occupied,UPI,3.4,Weekend,No
B2104,Tourist,Commercial,Commercial_Space,16:30,6,82.58,82.58,Occupied,UPI,3.8,Normal_Day,No
B2105,Office_Commuter,Residential,Driveway,08:15,6,34.67,34.67,Occupied,Card,3.3,Normal_Day,No
B2106,Event_Goer,Residential,Driveway,12:15,1,39.11,39.11,Occupied,Card,4.8,Normal_Day,No
B2107,Tourist,IT_Hub,Driveway,17:00,4,56.1,56.1,Occupied,Card,4.6,Normal_Day,No
B2108,Regular,IT_Hub,Driveway,20:30,2,37.69,56.53,Occupied,UPI,3.1,Festival,No
B2109,Regular,IT_Hub,Apartment_Lot,22:15,3,39.54,59.31,Occupied,UPI,4.8,Festival,No
B2110,Office_Commuter,Residential,Driveway,11:30,4,25.48,25.48,Occupied,UPI,3.7,Normal_Day,No
B2111,Regular,IT_Hub,Driveway,11:15,6,22.15,22.15,Occupied,Wallet,3.3,Normal_Day,No
B2112,Regular,IT_Hub,Commercial_Space,12:00,3,30.21,30.21,Occupied,Wallet,4.9,Normal_Day,No
B2113,Office_Commuter,Commercial,Apartment_Lot,09:30,1,69.89,90.86,Occupied,UPI,3.8,Weekend,No
B2114,Regular,IT_Hub,Driveway,09:45,1,39.8,51.74,Occupied,UPI,3.4,Weekend,No
B2115,Tourist,Residential,Driveway,07:30,2,51.23,51.23,Occupied,UPI,4.4,Normal_Day,No
B2116,Event_Goer,Event_Venue,Commercial_Space,22:00,2,55.4,72.02,Available,Card,,Weekend,No
B2117,Regular,Residential,Valet_Service,09:00,1,75.72,113.58,Available,Wallet,,Festival,Yes
B2118,Regular,IT_Hub,Commercial_Space,20:45,1,32.4,32.4,Occupied,UPI,4.1,Strike/Bandh,Yes
B2119,Office_Commuter,IT_Hub,Driveway,14:00,4,32.9,42.77,Occupied,Card,4.7,Weekend,No
B2120,Event_Goer,Commercial,Apartment_Lot,18:00,1,80.78,80.78,Occupied,UPI,3.8,Normal_Day,No
B2121,Regular,Commercial,Driveway,09:15,1,69.14,89.88,Occupied,UPI,3.2,Weekend,No
B2122,Office_Commuter,IT_Hub,Driveway,21:45,2,67.23,67.23,Available,UPI,,Normal_Day,No
B2123,Office_Commuter,IT_Hub,Apartment_Lot,18:00,1,46.07,46.07,Occupied,Card,3.4,Normal_Day,No
B2124,Office_Commuter,Commercial,Valet_Service,15:30,4,113.32,169.98,Occupied,UPI,4.2,Festival,No
B2125,Regular,Commercial,Apartment_Lot,13:30,8,79.17,118.75,Occupied,Card,3.6,Festival,No
B2126,Office_Commuter,IT_Hub,Commercial_Space,20:15,1,20.0,26.0,Available,Card,,Weekend,No
B2127,Regular,IT_Hub,Valet_Service,09:45,1,84.83,110.28,Occupied,Card,3.8,Weekend,No
B2128,Regular,Event_Venue,Commercial_Space,17:30,6,59.09,88.64,Occupied,UPI,3.3,Festival,No
B2129,Regular,IT_Hub,Driveway,06:45,2,29.62,38.51,Occupied,Wallet,3.1,Weekend,No
B2130,Regular,Commercial,Driveway,18:30,3,82.96,107.85,Occupied,UPI,3.2,Weekend,No
B2131,Regular,Airport_Proximity,Valet_Service,20:00,1,112.47,112.47,Available,Wallet,,Normal_Day,No
B2132,Office_Commuter,Event_Venue,Driveway,10:45,3,48.11,62.54,Occupied,UPI,3.2,Weekend,No
B2133,Tourist,Commercial,Driveway,20:45,3,61.1,61.1,Occupied,Wallet,4.4,Normal_Day,No
B2134,Regular,Commercial,Commercial_Space,15:00,1,61.07,61.07,Occupied,Card,4.8,Normal_Day,No
B2135,Office_Commuter,Commercial,Driveway,17:45,4,69.66,69.66,Occupied,UPI,4.4,Strike/Bandh,Yes
B2136,Office_Commuter,IT_Hub,Apartment_Lot,07:45,10,35.36,35.36,Occupied,UPI,4.8,Normal_Day,No
B2137,Regular,Residential,Commercial_Space,22:15,2,48.48,48.48,Occupied,UPI,4.7,Normal_Day,No
B2138,Regular,IT_Hub,Apartment_Lot,14:45,1,40.1,40.1,Occupied,UPI,3.6,Normal_Day,No
B2139,Regular,IT_Hub,Valet_Service,10:30,2,78.53,109.94,Occupied,Card,3.0,Sport_Event,No
B2140,Office_Commuter,Commercial,Valet_Service,12:30,2,111.61,156.25,Occupied,Card,3.9,Sport_Event,No
B2141,Office_Commuter,Airport_Proximity,Driveway,20:15,6,85.37,85.37,Occupied,UPI,4.7,Normal_Day,No
B2142,Regular,Residential,Apartment_Lot,21:30,6,40.94,53.22,Occupied,UPI,4.4,Weekend,No
B2143,Regular,Airport_Proximity,Driveway,17:30,2,51.07,51.07,Occupied,Wallet,4.5,Normal_Day,No
B2144,Regular,Residential,Apartment_Lot,12:45,6,40.69,52.9,Available,Wallet,,Weekend,No
B2145,Regular,Residential,Apartment_Lot,08:30,8,37.03,48.14,Occupied,UPI,3.8,Weekend,No
B2146,Regular,Residential,Apartment_Lot,10:30,3,45.82,45.82,Occupied,Card,4.7,Normal_Day,No
B2147,Regular,Commercial,Apartment_Lot,12:30,3,71.98,100.77,Occupied,Wallet,3.9,Sport_Event,No
B2148,Tourist,Residential,Apartment_Lot,22:30,2,45.63,45.63,Occupied,UPI,3.5,Normal_Day,No
B2149,Tourist,Event_Venue,Commercial_Space,15:30,4,34.53,51.8,Occupied,UPI,4.8,Festival,No
B2150,Regular,Commercial,Driveway,06:15,6,78.2,101.66,Occupied,UPI,3.4,Weekend,No
B2151,Regular,IT_Hub,Driveway,12:15,10,35.32,35.32,Occupied,Wallet,4.6,Normal_Day,No
B2152,Office_Commuter,Commercial,Apartment_Lot,06:30,2,54.53,70.89,Occupied,UPI,4.6,Weekend,No
B2153,Event_Goer,Commercial,Driveway,06:30,6,71.02,71.02,Occupied,Wallet,4.2,Normal_Day,No
B2154,Regular,Event_Venue,Apartment_Lot,06:30,4,36.24,36.24,Occupied,UPI,4.3,Normal_Day,No
B2155,Event_Goer,Residential,Driveway,12:30,2,34.39,34.39,Occupied,Wallet,4.1,Normal_Day,No
B2156,Regular,Commercial,Apartment_Lot,21:15,6,49.41,49.41,Available,UPI,,Normal_Day,No
B2157,Office_Commuter,IT_Hub,Apartment_Lot,06:45,3,47.99,71.98,Occupied,Wallet,3.9,Festival,No
B2158,Office_Commuter,IT_Hub,Apartment_Lot,14:30,8,34.02,34.02,Available,Card,,Normal_Day,No
B2159,Office_Commuter,IT_Hub,Apartment_Lot,18:15,10,32.35,32.35,Occupied,Wallet,5.0,Normal_Day,No
B2160,Office_Commuter,IT_Hub,Valet_Service,22:30,2,84.13,126.19,Occupied,UPI,3.0,Festival,No
B2161,Tourist,Commercial,Driveway,20:00,3,93.31,93.31,Occupied,UPI,3.9,Normal_Day,No
B2162,Regular,Residential,Commercial_Space,14:45,2,34.72,34.72,Occupied,Wallet,4.2,Normal_Day,No
B2163,Event_Goer,IT_Hub,Driveway,12:45,1,30.35,39.46,Occupied,Card,4.0,Weekend,No
B2164,Regular,Event_Venue,Driveway,08:00,2,29.16,37.91,Available,UPI,,Weekend,No
B2165,Office_Commuter,Event_Venue,Driveway,08:30,4,51.84,51.84,Occupied,UPI,4.6,Normal_Day,No
B2166,Event_Goer,Event_Venue,Driveway,14:00,10,40.88,53.14,Available,Wallet,,Weekend,No
B2167,Regular,IT_Hub,Apartment_Lot,12:45,6,41.08,53.4,Occupied,UPI,3.0,Weekend,No
B2168,Regular,Commercial,Valet_Service,15:15,2,109.77,142.7,Occupied,UPI,4.9,Weekend,No
B2169,Event_Goer,Commercial,Apartment_Lot,17:15,8,79.9,79.9,Occupied,Wallet,3.0,Normal_Day,No
B2170,Office_Commuter,IT_Hub,Commercial_Space,10:45,2,27.15,27.15,Available,UPI,,Normal_Day,No
B2171,Office_Commuter,Residential,Apartment_Lot,13:45,2,36.69,47.7,Occupied,Wallet,3.1,Weekend,No
B2172,Regular,Residential,Driveway,06:30,4,36.74,47.76,Occupied,Card,3.7,Weekend,No
B2173,Office_Commuter,IT_Hub,Commercial_Space,06:45,1,51.83,51.83,Occupied,Card,4.8,Normal_Day,No
B2174,Regular,Commercial,Valet_Service,07:30,3,108.85,141.5,Occupied,UPI,3.7,Weekend,No
B2175,Regular,Commercial,Driveway,06:00,3,84.66,110.06,Available,Wallet,,Weekend,No
B2176,Office_Commuter,Event_Venue,Driveway,08:15,3,37.04,48.15,Occupied,UPI,3.9,Weekend,No
B2177,Regular,IT_Hub,Apartment_Lot,21:45,3,46.34,64.88,Occupied,Wallet,3.3,Sport_Event,No
B2178,Regular,Event_Venue,Commercial_Space,10:30,2,59.76,77.69,Occupied,UPI,3.4,Weekend,No
B2179,Regular,Event_Venue,Apartment_Lot,12:00,1,62.96,81.85,Occupied,UPI,3.8,Weekend,No
B2180,Regular,Residential,Commercial_Space,06:00,4,58.33,81.66,Occupied,UPI,4.1,Sport_Event,No
B2181,Regular,Event_Venue,Apartment_Lot,16:45,10,44.24,44.24,Available,UPI,,Normal_Day,No
B2182,Regular,Airport_Proximity,Apartment_Lot,13:45,2,76.64,99.63,Available,UPI,,Weekend,No
B2183,Regular,Residential,Apartment_Lot,17:00,4,34.9,34.9,Available,Wallet,,Normal_Day,No
B2184,Regular,IT_Hub,Driveway,09:15,1,46.26,46.26,Available,Wallet,,Strike/Bandh,No
B2185,Event_Goer,IT_Hub,Apartment_Lot,06:30,2,43.88,57.04,Occupied,UPI,3.4,Weekend,No
B2186,Office_Commuter,IT_Hub,Apartment_Lot,06:00,3,39.31,51.1,Occupied,UPI,3.0,Weekend,No
B2187,Regular,Residential,Apartment_Lot,07:30,6,33.2,43.16,Occupied,UPI,4.4,Weekend,No
B2188,Regular,Event_Venue,Valet_Service,19:45,3,70.28,70.28,Occupied,Wallet,4.9,Normal_Day,No
B2189,Regular,Commercial,Driveway,15:45,2,81.21,81.21,Occupied,UPI,5.0,Normal_Day,No
B2190,Office_Commuter,Residential,Commercial_Space,09:00,1,44.3,44.3,Occupied,UPI,3.0,Normal_Day,No
B2191,Regular,Event_Venue,Driveway,09:00,4,49.94,49.94,Occupied,UPI,4.2,Normal_Day,No
B2192,Tourist,IT_Hub,Driveway,18:30,4,55.16,55.16,Occupied,Wallet,3.6,Normal_Day,No
B2193,Regular,Residential,Commercial_Space,14:00,2,54.06,70.28,Occupied,UPI,4.4,Weekend,No
B2194,Event_Goer,IT_Hub,Apartment_Lot,07:15,2,46.54,46.54,Available,Wallet,,Normal_Day,No
B2195,Regular,Event_Venue,Driveway,22:45,1,42.9,42.9,Occupied,UPI,3.1,Normal_Day,No
B2196,Event_Goer,Commercial,Driveway,10:45,8,76.88,76.88,Occupied,UPI,4.5,Normal_Day,No
B2197,Office_Commuter,IT_Hub,Commercial_Space,15:30,2,45.48,45.48,Occupied,UPI,4.4,Normal_Day,No
B2198,Regular,Event_Venue,Apartment_Lot,08:15,2,37.09,37.09,Occupied,Card,4.6,Normal_Day,No
B2199,Regular,Residential,Driveway,15:00,4,30.5,30.5,Occupied,UPI,4.3,Normal_Day,No
B2200,Tourist,IT_Hub,Valet_Service,08:45,2,73.07,102.3,Occupied,Wallet,4.0,Sport_Event,No
B2201,Regular,Residential,Apartment_Lot,17:00,2,27.26,35.44,Available,UPI,,Weekend,No
B2202,Tourist,Commercial,Apartment_Lot,13:45,10,59.87,59.87,Occupied,Wallet,4.8,Normal_Day,No
B2203,Regular,Residential,Driveway,06:45,2,22.4,22.4,Occupied,UPI,4.1,Normal_Day,No
B2204,Office_Commuter,Residential,Apartment_Lot,13:00,4,20.02,30.03,Available,UPI,,Festival,Yes
B2205,Regular,Residential,Driveway,11:00,1,32.95,32.95,Available,UPI,,Normal_Day,No
B2206,Office_Commuter,IT_Hub,Driveway,08:45,3,36.89,36.89,Available,Wallet,,Normal_Day,No
B2207,Office_Commuter,Residential,Commercial_Space,15:15,3,44.87,58.33,Occupied,UPI,3.3,Weekend,No
B2208,Regular,Residential,Commercial_Space,21:30,6,46.71,46.71,Occupied,Wallet,3.8,Normal_Day,No
B2209,Regular,Event_Venue,Apartment_Lot,15:15,1,48.07,48.07,Occupied,Wallet,3.1,Normal_Day,No
B2210,Event_Goer,Residential,Valet_Service,21:00,4,82.62,82.62,Occupied,UPI,4.3,Normal_Day,No
B2211,Regular,Residential,Apartment_Lot,07:30,3,52.34,73.28,Occupied,Wallet,4.2,Sport_Event,No
B2212,Regular,Residential,Commercial_Space,15:15,1,32.92,32.92,Occupied,UPI,3.3,Normal_Day,No
B2213,Regular,IT_Hub,Commercial_Space,19:15,4,45.45,45.45,Occupied,Wallet,3.6,Normal_Day,No
B2214,Event_Goer,Commercial,Driveway,17:45,8,60.32,78.42,Occupied,UPI,3.8,Weekend,No
B2215,Regular,Commercial,Driveway,10:15,6,56.18,56.18,Occupied,Card,3.3,Normal_Day,No
B2216,Regular,Commercial,Commercial_Space,19:30,3,56.25,56.25,Available,Card,,Normal_Day,No
B2217,Regular,Airport_Proximity,Commercial_Space,16:30,4,60.66,60.66,Occupied,UPI,4.4,Normal_Day,No
B2218,Regular,IT_Hub,Commercial_Space,11:30,3,24.12,31.36,Occupied,UPI,3.0,Weekend,No
B2219,Regular,IT_Hub,Valet_Service,22:15,3,87.22,87.22,Occupied,UPI,4.2,Normal_Day,No
B2220,Office_Commuter,Residential,Commercial_Space,11:45,1,29.48,29.48,Occupied,UPI,4.3,Normal_Day,No
